DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,VARIABLE,VARIABLE_NAME,VARIABLE_CODE,VARIABLE_TYPE,VARIABLE_TYPECODE,VARIABLE_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
2011-12,Jan 2011-Dec 2011,2011-12,date,0,6,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,35965300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32188e0d2092957703d40b22d21002,194,532
2011-12,Jan 2011-Dec 2011,2011-12,date,0,6,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32188e0d2092957703d40b22d21003,195,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,23.4,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957697d40b22d20599,196,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,9463700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957697d40b22d21001,197,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,40494900.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957697d40b22d21002,198,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957697d40b22d21003,199,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,23.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957698d40b22d20599,200,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,9143700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957698d40b22d21001,201,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,39336300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957698d40b22d21002,202,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957698d40b22d21003,203,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,23.1,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957699d40b22d20599,204,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,7842400.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957699d40b22d21001,205,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,33997400.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957699d40b22d21002,206,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957699d40b22d21003,207,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,26.4,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957700d40b22d20599,208,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,507400.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957700d40b22d21001,209,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1918800.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957700d40b22d21002,210,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957700d40b22d21003,211,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,23.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957701d40b22d20599,212,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,793900.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957701d40b22d21001,213,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,3420100.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957701d40b22d21002,214,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.5,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957701d40b22d21003,215,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,27.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957702d40b22d20599,216,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,320000.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957702d40b22d21001,217,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1158600.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957702d40b22d21002,218,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,1.3,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957702d40b22d21003,219,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,23.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957703d40b22d20599,220,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8349800.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957703d40b22d21001,221,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,35916200.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957703d40b22d21002,222,532
2012-12,Jan 2012-Dec 2012,2012-12,date,0,7,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32204e2d2092957703d40b22d21003,223,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.9,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957697d40b22d20599,224,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,9283100.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957697d40b22d21001,225,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,40529800.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957697d40b22d21002,226,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957697d40b22d21003,227,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.8,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957698d40b22d20599,228,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8965000.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957698d40b22d21001,229,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,39371700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957698d40b22d21002,230,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957698d40b22d21003,231,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957699d40b22d20599,232,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,7695800.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957699d40b22d21001,233,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,34041900.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957699d40b22d21002,234,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957699d40b22d21003,235,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,25.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957700d40b22d20599,236,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,479000.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957700d40b22d21001,237,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1913400.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957700d40b22d21002,238,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957700d40b22d21003,239,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,23.1,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957701d40b22d20599,240,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,790300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957701d40b22d21001,241,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,3416300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957701d40b22d21002,242,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.5,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957701d40b22d21003,243,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,27.5,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957702d40b22d20599,244,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,318100.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957702d40b22d21001,245,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1158100.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957702d40b22d21002,246,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,1.4,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957702d40b22d21003,247,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.7,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957703d40b22d20599,248,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8174800.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957703d40b22d21001,249,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,35955400.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957703d40b22d21002,250,532
2013-12,Jan 2013-Dec 2013,2013-12,date,0,8,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32220e3d2092957703d40b22d21003,251,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.8,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957697d40b22d20599,252,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,9277600.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957697d40b22d21001,253,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,40651700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957697d40b22d21002,254,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957697d40b22d21003,255,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.7,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957698d40b22d20599,256,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8957700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957698d40b22d21001,257,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,39490700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957698d40b22d21002,258,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957698d40b22d21003,259,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957699d40b22d20599,260,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,7704700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957699d40b22d21001,261,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,34166900.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957699d40b22d21002,262,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957699d40b22d21003,263,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,25.3,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957700d40b22d20599,264,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,483700.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957700d40b22d21001,265,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1909300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957700d40b22d21002,266,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957700,Wales,W92000004,countries,499,3,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957700d40b22d21003,267,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.5,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957701d40b22d20599,268,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,769300.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957701d40b22d21001,269,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,3414600.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957701d40b22d21002,270,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957701,Scotland,S92000003,countries,499,4,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.5,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957701d40b22d21003,271,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,27.6,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957702d40b22d20599,272,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,319900.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957702d40b22d21001,273,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,1160900.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957702d40b22d21002,274,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957702,Northern Ireland,N92000002,countries,499,5,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,1.4,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957702d40b22d21003,275,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.7,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957703d40b22d20599,276,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8188400.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957703d40b22d21001,277,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,36076200.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957703d40b22d21002,278,532
2014-12,Jan 2014-Dec 2014,2014-12,date,0,9,2092957703,England and Wales,K04000001,countries,499,6,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32236e3d2092957703d40b22d21003,279,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.4,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957697d40b22d20599,280,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,9139600.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957697d40b22d21001,281,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,40853200.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957697d40b22d21002,282,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957697,United Kingdom,K02000001,countries,499,0,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957697d40b22d21003,283,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957698d40b22d20599,284,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,8824100.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957698d40b22d21001,285,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,39688400.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957698d40b22d21002,286,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957698,Great Britain,K03000001,countries,499,1,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957698d40b22d21003,287,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,20599,Variable,22.1,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957699d40b22d20599,288,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21001,Numerator,7580900.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957699d40b22d21001,289,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21002,Denominator,34358000.0,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957699d40b22d21002,290,532
2015-12,Jan 2015-Dec 2015,2015-12,date,0,10,2092957699,England,E92000001,countries,499,2,111,% who are economically inactive - aged 16-64,111,variable,0,0,21003,Confidence,0.2,A,Normal Value,F,Free (free for publication),Nm-17d5d32252e3d2092957699d40b22d21003,291,532
