Date,Sector,Vacancies
2019-05-01,Public admin & defence; compulsory social security,22.0
2019-06-01,Public admin & defence; compulsory social security,22.0
2019-07-01,Public admin & defence; compulsory social security,22.0
2019-08-01,Public admin & defence; compulsory social security,22.0
2019-09-01,Public admin & defence; compulsory social security,22.0
2019-10-01,Public admin & defence; compulsory social security,24.0
2019-11-01,Public admin & defence; compulsory social security,24.0
2019-12-01,Public admin & defence; compulsory social security,24.0
2020-01-01,Public admin & defence; compulsory social security,22.0
2020-02-01,Public admin & defence; compulsory social security,22.0
2020-03-01,Public admin & defence; compulsory social security,22.0
2020-04-01,Public admin & defence; compulsory social security,21.0
2020-05-01,Public admin & defence; compulsory social security,18.0
2020-06-01,Public admin & defence; compulsory social security,15.0
2020-07-01,Public admin & defence; compulsory social security,17.0
2020-08-01,Public admin & defence; compulsory social security,18.0
2020-09-01,Public admin & defence; compulsory social security,19.0
2020-10-01,Public admin & defence; compulsory social security,19.0
2020-11-01,Public admin & defence; compulsory social security,22.0
2020-12-01,Public admin & defence; compulsory social security,25.0
2021-01-01,Public admin & defence; compulsory social security,35.0
2021-02-01,Public admin & defence; compulsory social security,36.0
2021-03-01,Public admin & defence; compulsory social security,32.0
2021-04-01,Public admin & defence; compulsory social security,24.0
2021-05-01,Public admin & defence; compulsory social security,22.0
2021-06-01,Public admin & defence; compulsory social security,24.0
2021-07-01,Public admin & defence; compulsory social security,26.0
2021-08-01,Public admin & defence; compulsory social security,28.0
2021-09-01,Public admin & defence; compulsory social security,29.0
2021-10-01,Public admin & defence; compulsory social security,31.0
2021-11-01,Public admin & defence; compulsory social security,31.0
2021-12-01,Public admin & defence; compulsory social security,32.0
2022-01-01,Public admin & defence; compulsory social security,32.0
2022-02-01,Public admin & defence; compulsory social security,33.0
2022-03-01,Public admin & defence; compulsory social security,34.0
2022-04-01,Public admin & defence; compulsory social security,35.0
2022-05-01,Public admin & defence; compulsory social security,35.0
2022-06-01,Public admin & defence; compulsory social security,36.0
2022-07-01,Public admin & defence; compulsory social security,38.0
2022-08-01,Public admin & defence; compulsory social security,38.0
2022-09-01,Public admin & defence; compulsory social security,37.0
2022-10-01,Public admin & defence; compulsory social security,37.0
2022-11-01,Public admin & defence; compulsory social security,37.0
2022-12-01,Public admin & defence; compulsory social security,36.0
2023-01-01,Public admin & defence; compulsory social security,36.0
2023-02-01,Public admin & defence; compulsory social security,37.0
2023-03-01,Public admin & defence; compulsory social security,37.0
2023-04-01,Public admin & defence; compulsory social security,36.0
2023-05-01,Public admin & defence; compulsory social security,35.0
2023-06-01,Public admin & defence; compulsory social security,35.0
2023-07-01,Public admin & defence; compulsory social security,34.0
2023-08-01,Public admin & defence; compulsory social security,34.0
2023-09-01,Public admin & defence; compulsory social security,32.0
2023-10-01,Public admin & defence; compulsory social security,32.0
2023-11-01,Public admin & defence; compulsory social security,33.0
2023-12-01,Public admin & defence; compulsory social security,32.0
2024-01-01,Public admin & defence; compulsory social security,32.0
2024-02-01,Public admin & defence; compulsory social security,31.0
2024-03-01,Public admin & defence; compulsory social security,32.0
2024-04-01,Public admin & defence; compulsory social security,32.0
2024-05-01,Public admin & defence; compulsory social security,32.0
2024-06-01,Public admin & defence; compulsory social security,32.0
2024-07-01,Public admin & defence; compulsory social security,31.0
2024-08-01,Public admin & defence; compulsory social security,30.0
2024-09-01,Public admin & defence; compulsory social security,28.0
2024-10-01,Public admin & defence; compulsory social security,29.0
2024-11-01,Public admin & defence; compulsory social security,29.0
2024-12-01,Public admin & defence; compulsory social security,30.0
2025-01-01,Public admin & defence; compulsory social security,29.0
2025-02-01,Public admin & defence; compulsory social security,28.0
2025-03-01,Public admin & defence; compulsory social security,28.0
2025-04-01,Public admin & defence; compulsory social security,29.0
2025-05-01,Public admin & defence; compulsory social security,28.0
2025-06-01,Public admin & defence; compulsory social security,28.0
2025-07-01,Public admin & defence; compulsory social security,29.0
2025-08-01,Public admin & defence; compulsory social security,29.0
2025-09-01,Public admin & defence; compulsory social security,30.0
2025-10-01,Public admin & defence; compulsory social security,30.0
2025-11-01,Public admin & defence; compulsory social security,30.0
2025-12-01,Public admin & defence; compulsory social security,30.0
2026-01-01,Public admin & defence; compulsory social security,29.0
2001-06-01,Education,32.0
2001-07-01,Education,32.0
2001-08-01,Education,31.0
2001-09-01,Education,32.0
2001-10-01,Education,32.0
2001-11-01,Education,32.0
2001-12-01,Education,33.0
2002-01-01,Education,33.0
2002-02-01,Education,33.0
2002-03-01,Education,35.0
2002-04-01,Education,33.0
2002-05-01,Education,33.0
2002-06-01,Education,31.0
2002-07-01,Education,33.0
2002-08-01,Education,33.0
2002-09-01,Education,35.0
2002-10-01,Education,35.0
2002-11-01,Education,36.0
2002-12-01,Education,37.0
2003-01-01,Education,38.0
2003-02-01,Education,38.0
2003-03-01,Education,38.0
2003-04-01,Education,39.0
2003-05-01,Education,39.0
2003-06-01,Education,40.0
2003-07-01,Education,39.0
2003-08-01,Education,39.0
2003-09-01,Education,40.0
2003-10-01,Education,40.0
2003-11-01,Education,40.0
2003-12-01,Education,39.0
2004-01-01,Education,39.0
2004-02-01,Education,38.0
2004-03-01,Education,38.0
2004-04-01,Education,38.0
2004-05-01,Education,38.0
2004-06-01,Education,38.0
2004-07-01,Education,39.0
2004-08-01,Education,40.0
2004-09-01,Education,40.0
2004-10-01,Education,40.0
2004-11-01,Education,40.0
2004-12-01,Education,41.0
2005-01-01,Education,42.0
2005-02-01,Education,43.0
2005-03-01,Education,43.0
2005-04-01,Education,42.0
2005-05-01,Education,43.0
2005-06-01,Education,43.0
2005-07-01,Education,42.0
2005-08-01,Education,42.0
2005-09-01,Education,41.0
2005-10-01,Education,42.0
2005-11-01,Education,41.0
2005-12-01,Education,43.0
2006-01-01,Education,43.0
2006-02-01,Education,44.0
2006-03-01,Education,43.0
2006-04-01,Education,42.0
2006-05-01,Education,41.0
2006-06-01,Education,43.0
2006-07-01,Education,44.0
2006-08-01,Education,45.0
2006-09-01,Education,45.0
2006-10-01,Education,45.0
2006-11-01,Education,44.0
2006-12-01,Education,43.0
2007-01-01,Education,44.0
2007-02-01,Education,44.0
2007-03-01,Education,47.0
2007-04-01,Education,48.0
2007-05-01,Education,49.0
2007-06-01,Education,50.0
2007-07-01,Education,49.0
2007-08-01,Education,50.0
2007-09-01,Education,50.0
2007-10-01,Education,51.0
2007-11-01,Education,51.0
2007-12-01,Education,51.0
2008-01-01,Education,50.0
2008-02-01,Education,50.0
2008-03-01,Education,48.0
2008-04-01,Education,48.0
2008-05-01,Education,49.0
2008-06-01,Education,49.0
2008-07-01,Education,50.0
2008-08-01,Education,49.0
2008-09-01,Education,51.0
2008-10-01,Education,51.0
2008-11-01,Education,52.0
2008-12-01,Education,52.0
2009-01-01,Education,52.0
2009-02-01,Education,50.0
2009-03-01,Education,50.0
2009-04-01,Education,50.0
2009-05-01,Education,50.0
2009-06-01,Education,49.0
2009-07-01,Education,49.0
2009-08-01,Education,50.0
2009-09-01,Education,52.0
2009-10-01,Education,51.0
2009-11-01,Education,51.0
2009-12-01,Education,51.0
2010-01-01,Education,53.0
2010-02-01,Education,55.0
2010-03-01,Education,53.0
2010-04-01,Education,54.0
2010-05-01,Education,51.0
2010-06-01,Education,49.0
2010-07-01,Education,41.0
2010-08-01,Education,35.0
2010-09-01,Education,28.0
2010-10-01,Education,28.0
2010-11-01,Education,29.0
2010-12-01,Education,30.0
2011-01-01,Education,28.0
2011-02-01,Education,27.0
2011-03-01,Education,28.0
2011-04-01,Education,28.0
2011-05-01,Education,29.0
2011-06-01,Education,29.0
2011-07-01,Education,30.0
2011-08-01,Education,30.0
2011-09-01,Education,30.0
2011-10-01,Education,31.0
2011-11-01,Education,31.0
2011-12-01,Education,31.0
2012-01-01,Education,33.0
2012-02-01,Education,33.0
2012-03-01,Education,34.0
2012-04-01,Education,33.0
2012-05-01,Education,35.0
2012-06-01,Education,35.0
2012-07-01,Education,37.0
2012-08-01,Education,36.0
2012-09-01,Education,36.0
2012-10-01,Education,36.0
2012-11-01,Education,37.0
2012-12-01,Education,37.0
2013-01-01,Education,37.0
2013-02-01,Education,40.0
2013-03-01,Education,40.0
2013-04-01,Education,40.0
2013-05-01,Education,39.0
2013-06-01,Education,40.0
2013-07-01,Education,41.0
2013-08-01,Education,39.0
2013-09-01,Education,39.0
2013-10-01,Education,38.0
2013-11-01,Education,40.0
2013-12-01,Education,40.0
2014-01-01,Education,41.0
2014-02-01,Education,44.0
2014-03-01,Education,46.0
2014-04-01,Education,49.0
2014-05-01,Education,49.0
2014-06-01,Education,50.0
2014-07-01,Education,49.0
2014-08-01,Education,52.0
2014-09-01,Education,51.0
2014-10-01,Education,52.0
2014-11-01,Education,52.0
2014-12-01,Education,53.0
2015-01-01,Education,51.0
2015-02-01,Education,50.0
2015-03-01,Education,50.0
2015-04-01,Education,52.0
2015-05-01,Education,51.0
2015-06-01,Education,52.0
2015-07-01,Education,51.0
2015-08-01,Education,51.0
2015-09-01,Education,49.0
2015-10-01,Education,49.0
2015-11-01,Education,49.0
2015-12-01,Education,49.0
2016-01-01,Education,52.0
2016-02-01,Education,52.0
2016-03-01,Education,51.0
2016-04-01,Education,50.0
2016-05-01,Education,49.0
2016-06-01,Education,48.0
2016-07-01,Education,46.0
2016-08-01,Education,47.0
2016-09-01,Education,49.0
2016-10-01,Education,51.0
2016-11-01,Education,48.0
2016-12-01,Education,48.0
2017-01-01,Education,48.0
2017-02-01,Education,50.0
2017-03-01,Education,52.0
2017-04-01,Education,54.0
2017-05-01,Education,51.0
2017-06-01,Education,49.0
2017-07-01,Education,48.0
2017-08-01,Education,50.0
2017-09-01,Education,52.0
2017-10-01,Education,55.0
2017-11-01,Education,53.0
2017-12-01,Education,50.0
2018-01-01,Education,49.0
2018-02-01,Education,49.0
2018-03-01,Education,47.0
2018-04-01,Education,46.0
2018-05-01,Education,48.0
2018-06-01,Education,47.0
2018-07-01,Education,49.0
2018-08-01,Education,50.0
2018-09-01,Education,51.0
2018-10-01,Education,52.0
2018-11-01,Education,51.0
2018-12-01,Education,51.0
2019-01-01,Education,49.0
2019-02-01,Education,49.0
2019-03-01,Education,50.0
2019-04-01,Education,52.0
2019-05-01,Education,51.0
2019-06-01,Education,51.0
2019-07-01,Education,52.0
2019-08-01,Education,51.0
2019-09-01,Education,50.0
2019-10-01,Education,50.0
2019-11-01,Education,52.0
2019-12-01,Education,51.0
2020-01-01,Education,53.0
2020-02-01,Education,51.0
2020-03-01,Education,50.0
2020-04-01,Education,42.0
2020-05-01,Education,32.0
2020-06-01,Education,22.0
2020-07-01,Education,24.0
2020-08-01,Education,29.0
2020-09-01,Education,34.0
2020-10-01,Education,40.0
2020-11-01,Education,39.0
2020-12-01,Education,41.0
2021-01-01,Education,43.0
2021-02-01,Education,42.0
2021-03-01,Education,41.0
2021-04-01,Education,43.0
2021-05-01,Education,46.0
2021-06-01,Education,50.0
2021-07-01,Education,53.0
2021-08-01,Education,57.0
2021-09-01,Education,60.0
2021-10-01,Education,62.0
2021-11-01,Education,63.0
2021-12-01,Education,66.0
2022-01-01,Education,69.0
2022-02-01,Education,71.0
2022-03-01,Education,68.0
2022-04-01,Education,68.0
2022-05-01,Education,67.0
2022-06-01,Education,68.0
2022-07-01,Education,65.0
2022-08-01,Education,70.0
2022-09-01,Education,70.0
2022-10-01,Education,77.0
2022-11-01,Education,70.0
2022-12-01,Education,69.0
2023-01-01,Education,66.0
2023-02-01,Education,67.0
2023-03-01,Education,69.0
2023-04-01,Education,67.0
2023-05-01,Education,64.0
2023-06-01,Education,62.0
2023-07-01,Education,61.0
2023-08-01,Education,61.0
2023-09-01,Education,59.0
2023-10-01,Education,61.0
2023-11-01,Education,60.0
2023-12-01,Education,60.0
2024-01-01,Education,58.0
2024-02-01,Education,58.0
2024-03-01,Education,58.0
2024-04-01,Education,57.0
2024-05-01,Education,57.0
2024-06-01,Education,56.0
2024-07-01,Education,56.0
2024-08-01,Education,55.0
2024-09-01,Education,55.0
2024-10-01,Education,53.0
2024-11-01,Education,53.0
2024-12-01,Education,51.0
2025-01-01,Education,51.0
2025-02-01,Education,52.0
2025-03-01,Education,48.0
2025-04-01,Education,46.0
2025-05-01,Education,44.0
2025-06-01,Education,42.0
2025-07-01,Education,45.0
2025-08-01,Education,47.0
2025-09-01,Education,49.0
2025-10-01,Education,49.0
2025-11-01,Education,50.0
2025-12-01,Education,52.0
2026-01-01,Education,49.0
2001-06-01,Human health & social work activities,79.0
2001-07-01,Human health & social work activities,83.0
2001-08-01,Human health & social work activities,84.0
2001-09-01,Human health & social work activities,86.0
2001-10-01,Human health & social work activities,83.0
2001-11-01,Human health & social work activities,79.0
2001-12-01,Human health & social work activities,81.0
2002-01-01,Human health & social work activities,80.0
2002-02-01,Human health & social work activities,86.0
2002-03-01,Human health & social work activities,84.0
2002-04-01,Human health & social work activities,82.0
2002-05-01,Human health & social work activities,83.0
2002-06-01,Human health & social work activities,82.0
2002-07-01,Human health & social work activities,82.0
2002-08-01,Human health & social work activities,81.0
2002-09-01,Human health & social work activities,80.0
2002-10-01,Human health & social work activities,80.0
2002-11-01,Human health & social work activities,82.0
2002-12-01,Human health & social work activities,83.0
2003-01-01,Human health & social work activities,82.0
2003-02-01,Human health & social work activities,80.0
2003-03-01,Human health & social work activities,78.0
2003-04-01,Human health & social work activities,77.0
2003-05-01,Human health & social work activities,77.0
2003-06-01,Human health & social work activities,77.0
2003-07-01,Human health & social work activities,75.0
2003-08-01,Human health & social work activities,74.0
2003-09-01,Human health & social work activities,76.0
2003-10-01,Human health & social work activities,77.0
2003-11-01,Human health & social work activities,78.0
2003-12-01,Human health & social work activities,77.0
2004-01-01,Human health & social work activities,74.0
2004-02-01,Human health & social work activities,76.0
2004-03-01,Human health & social work activities,77.0
2004-04-01,Human health & social work activities,78.0
2004-05-01,Human health & social work activities,77.0
2004-06-01,Human health & social work activities,78.0
2004-07-01,Human health & social work activities,78.0
2004-08-01,Human health & social work activities,79.0
2004-09-01,Human health & social work activities,79.0
2004-10-01,Human health & social work activities,78.0
2004-11-01,Human health & social work activities,75.0
2004-12-01,Human health & social work activities,74.0
2005-01-01,Human health & social work activities,75.0
2005-02-01,Human health & social work activities,77.0
2005-03-01,Human health & social work activities,78.0
2005-04-01,Human health & social work activities,77.0
2005-05-01,Human health & social work activities,81.0
2005-06-01,Human health & social work activities,81.0
2005-07-01,Human health & social work activities,81.0
2005-08-01,Human health & social work activities,79.0
2005-09-01,Human health & social work activities,78.0
2005-10-01,Human health & social work activities,73.0
2005-11-01,Human health & social work activities,69.0
2005-12-01,Human health & social work activities,68.0
2006-01-01,Human health & social work activities,68.0
2006-02-01,Human health & social work activities,65.0
2006-03-01,Human health & social work activities,63.0
2006-04-01,Human health & social work activities,62.0
2006-05-01,Human health & social work activities,61.0
2006-06-01,Human health & social work activities,60.0
2006-07-01,Human health & social work activities,61.0
2006-08-01,Human health & social work activities,62.0
2006-09-01,Human health & social work activities,61.0
2006-10-01,Human health & social work activities,58.0
2006-11-01,Human health & social work activities,59.0
2006-12-01,Human health & social work activities,61.0
2007-01-01,Human health & social work activities,62.0
2007-02-01,Human health & social work activities,64.0
2007-03-01,Human health & social work activities,64.0
2007-04-01,Human health & social work activities,63.0
2007-05-01,Human health & social work activities,63.0
2007-06-01,Human health & social work activities,65.0
2007-07-01,Human health & social work activities,66.0
2007-08-01,Human health & social work activities,67.0
2007-09-01,Human health & social work activities,68.0
2007-10-01,Human health & social work activities,71.0
2007-11-01,Human health & social work activities,74.0
2007-12-01,Human health & social work activities,74.0
2008-01-01,Human health & social work activities,72.0
2008-02-01,Human health & social work activities,72.0
2008-03-01,Human health & social work activities,72.0
2008-04-01,Human health & social work activities,72.0
2008-05-01,Human health & social work activities,73.0
2008-06-01,Human health & social work activities,72.0
2008-07-01,Human health & social work activities,72.0
2008-08-01,Human health & social work activities,72.0
2008-09-01,Human health & social work activities,72.0
2008-10-01,Human health & social work activities,72.0
2008-11-01,Human health & social work activities,69.0
2008-12-01,Human health & social work activities,68.0
2009-01-01,Human health & social work activities,68.0
2009-02-01,Human health & social work activities,67.0
2009-03-01,Human health & social work activities,69.0
2009-04-01,Human health & social work activities,67.0
2009-05-01,Human health & social work activities,66.0
2009-06-01,Human health & social work activities,63.0
2009-07-01,Human health & social work activities,62.0
2009-08-01,Human health & social work activities,62.0
2009-09-01,Human health & social work activities,58.0
2009-10-01,Human health & social work activities,58.0
2009-11-01,Human health & social work activities,58.0
2009-12-01,Human health & social work activities,60.0
2010-01-01,Human health & social work activities,59.0
2010-02-01,Human health & social work activities,63.0
2010-03-01,Human health & social work activities,64.0
2010-04-01,Human health & social work activities,64.0
2010-05-01,Human health & social work activities,63.0
2010-06-01,Human health & social work activities,62.0
2010-07-01,Human health & social work activities,62.0
2010-08-01,Human health & social work activities,61.0
2010-09-01,Human health & social work activities,61.0
2010-10-01,Human health & social work activities,59.0
2010-11-01,Human health & social work activities,58.0
2010-12-01,Human health & social work activities,56.0
2011-01-01,Human health & social work activities,53.0
2011-02-01,Human health & social work activities,52.0
2011-03-01,Human health & social work activities,51.0
2011-04-01,Human health & social work activities,52.0
2011-05-01,Human health & social work activities,51.0
2011-06-01,Human health & social work activities,52.0
2011-07-01,Human health & social work activities,51.0
2011-08-01,Human health & social work activities,54.0
2011-09-01,Human health & social work activities,53.0
2011-10-01,Human health & social work activities,55.0
2011-11-01,Human health & social work activities,55.0
2011-12-01,Human health & social work activities,55.0
2012-01-01,Human health & social work activities,55.0
2012-02-01,Human health & social work activities,54.0
2012-03-01,Human health & social work activities,54.0
2012-04-01,Human health & social work activities,56.0
2012-05-01,Human health & social work activities,58.0
2012-06-01,Human health & social work activities,58.0
2012-07-01,Human health & social work activities,59.0
2012-08-01,Human health & social work activities,59.0
2012-09-01,Human health & social work activities,60.0
2012-10-01,Human health & social work activities,61.0
2012-11-01,Human health & social work activities,62.0
2012-12-01,Human health & social work activities,64.0
2013-01-01,Human health & social work activities,67.0
2013-02-01,Human health & social work activities,68.0
2013-03-01,Human health & social work activities,69.0
2013-04-01,Human health & social work activities,68.0
2013-05-01,Human health & social work activities,70.0
2013-06-01,Human health & social work activities,72.0
2013-07-01,Human health & social work activities,73.0
2013-08-01,Human health & social work activities,74.0
2013-09-01,Human health & social work activities,76.0
2013-10-01,Human health & social work activities,77.0
2013-11-01,Human health & social work activities,79.0
2013-12-01,Human health & social work activities,80.0
2014-01-01,Human health & social work activities,81.0
2014-02-01,Human health & social work activities,84.0
2014-03-01,Human health & social work activities,87.0
2014-04-01,Human health & social work activities,90.0
2014-05-01,Human health & social work activities,90.0
2014-06-01,Human health & social work activities,93.0
2014-07-01,Human health & social work activities,94.0
2014-08-01,Human health & social work activities,97.0
2014-09-01,Human health & social work activities,97.0
2014-10-01,Human health & social work activities,101.0
2014-11-01,Human health & social work activities,104.0
2014-12-01,Human health & social work activities,106.0
2015-01-01,Human health & social work activities,104.0
2015-02-01,Human health & social work activities,106.0
2015-03-01,Human health & social work activities,108.0
2015-04-01,Human health & social work activities,110.0
2015-05-01,Human health & social work activities,111.0
2015-06-01,Human health & social work activities,113.0
2015-07-01,Human health & social work activities,117.0
2015-08-01,Human health & social work activities,119.0
2015-09-01,Human health & social work activities,119.0
2015-10-01,Human health & social work activities,118.0
2015-11-01,Human health & social work activities,119.0
2015-12-01,Human health & social work activities,121.0
2016-01-01,Human health & social work activities,124.0
2016-02-01,Human health & social work activities,126.0
2016-03-01,Human health & social work activities,125.0
2016-04-01,Human health & social work activities,120.0
2016-05-01,Human health & social work activities,119.0
2016-06-01,Human health & social work activities,118.0
2016-07-01,Human health & social work activities,119.0
2016-08-01,Human health & social work activities,119.0
2016-09-01,Human health & social work activities,121.0
2016-10-01,Human health & social work activities,121.0
2016-11-01,Human health & social work activities,119.0
2016-12-01,Human health & social work activities,119.0
2017-01-01,Human health & social work activities,119.0
2017-02-01,Human health & social work activities,121.0
2017-03-01,Human health & social work activities,120.0
2017-04-01,Human health & social work activities,124.0
2017-05-01,Human health & social work activities,124.0
2017-06-01,Human health & social work activities,124.0
2017-07-01,Human health & social work activities,120.0
2017-08-01,Human health & social work activities,119.0
2017-09-01,Human health & social work activities,122.0
2017-10-01,Human health & social work activities,124.0
2017-11-01,Human health & social work activities,127.0
2017-12-01,Human health & social work activities,129.0
2018-01-01,Human health & social work activities,131.0
2018-02-01,Human health & social work activities,130.0
2018-03-01,Human health & social work activities,130.0
2018-04-01,Human health & social work activities,128.0
2018-05-01,Human health & social work activities,131.0
2018-06-01,Human health & social work activities,133.0
2018-07-01,Human health & social work activities,134.0
2018-08-01,Human health & social work activities,135.0
2018-09-01,Human health & social work activities,131.0
2018-10-01,Human health & social work activities,132.0
2018-11-01,Human health & social work activities,131.0
2018-12-01,Human health & social work activities,131.0
2019-01-01,Human health & social work activities,132.0
2019-02-01,Human health & social work activities,133.0
2019-03-01,Human health & social work activities,136.0
2019-04-01,Human health & social work activities,137.0
2019-05-01,Human health & social work activities,138.0
2019-06-01,Human health & social work activities,139.0
2019-07-01,Human health & social work activities,140.0
2019-08-01,Human health & social work activities,139.0
2019-09-01,Human health & social work activities,139.0
2019-10-01,Human health & social work activities,137.0
2019-11-01,Human health & social work activities,138.0
2019-12-01,Human health & social work activities,137.0
2020-01-01,Human health & social work activities,136.0
2020-02-01,Human health & social work activities,136.0
2020-03-01,Human health & social work activities,136.0
2020-04-01,Human health & social work activities,130.0
2020-05-01,Human health & social work activities,115.0
2020-06-01,Human health & social work activities,104.0
2020-07-01,Human health & social work activities,104.0
2020-08-01,Human health & social work activities,111.0
2020-09-01,Human health & social work activities,115.0
2020-10-01,Human health & social work activities,120.0
2020-11-01,Human health & social work activities,123.0
2020-12-01,Human health & social work activities,129.0
2021-01-01,Human health & social work activities,127.0
2021-02-01,Human health & social work activities,129.0
2021-03-01,Human health & social work activities,130.0
2021-04-01,Human health & social work activities,134.0
2021-05-01,Human health & social work activities,143.0
2021-06-01,Human health & social work activities,154.0
2021-07-01,Human health & social work activities,164.0
2021-08-01,Human health & social work activities,172.0
2021-09-01,Human health & social work activities,179.0
2021-10-01,Human health & social work activities,189.0
2021-11-01,Human health & social work activities,193.0
2021-12-01,Human health & social work activities,202.0
2022-01-01,Human health & social work activities,204.0
2022-02-01,Human health & social work activities,210.0
2022-03-01,Human health & social work activities,212.0
2022-04-01,Human health & social work activities,212.0
2022-05-01,Human health & social work activities,211.0
2022-06-01,Human health & social work activities,212.0
2022-07-01,Human health & social work activities,217.0
2022-08-01,Human health & social work activities,214.0
2022-09-01,Human health & social work activities,216.0
2022-10-01,Human health & social work activities,208.0
2022-11-01,Human health & social work activities,206.0
2022-12-01,Human health & social work activities,204.0
2023-01-01,Human health & social work activities,204.0
2023-02-01,Human health & social work activities,202.0
2023-03-01,Human health & social work activities,198.0
2023-04-01,Human health & social work activities,193.0
2023-05-01,Human health & social work activities,190.0
2023-06-01,Human health & social work activities,187.0
2023-07-01,Human health & social work activities,182.0
2023-08-01,Human health & social work activities,182.0
2023-09-01,Human health & social work activities,179.0
2023-10-01,Human health & social work activities,178.0
2023-11-01,Human health & social work activities,173.0
2023-12-01,Human health & social work activities,169.0
2024-01-01,Human health & social work activities,166.0
2024-02-01,Human health & social work activities,162.0
2024-03-01,Human health & social work activities,163.0
2024-04-01,Human health & social work activities,162.0
2024-05-01,Human health & social work activities,162.0
2024-06-01,Human health & social work activities,159.0
2024-07-01,Human health & social work activities,155.0
2024-08-01,Human health & social work activities,151.0
2024-09-01,Human health & social work activities,148.0
2024-10-01,Human health & social work activities,145.0
2024-11-01,Human health & social work activities,143.0
2024-12-01,Human health & social work activities,141.0
2025-01-01,Human health & social work activities,143.0
2025-02-01,Human health & social work activities,138.0
2025-03-01,Human health & social work activities,135.0
2025-04-01,Human health & social work activities,134.0
2025-05-01,Human health & social work activities,134.0
2025-06-01,Human health & social work activities,136.0
2025-07-01,Human health & social work activities,131.0
2025-08-01,Human health & social work activities,129.0
2025-09-01,Human health & social work activities,127.0
2025-10-01,Human health & social work activities,126.0
2025-11-01,Human health & social work activities,122.0
2025-12-01,Human health & social work activities,122.0
2026-01-01,Human health & social work activities,122.0
2001-06-01,"Arts, entertainment & recreation",18.0
2001-07-01,"Arts, entertainment & recreation",17.0
2001-08-01,"Arts, entertainment & recreation",16.0
2001-09-01,"Arts, entertainment & recreation",16.0
2001-10-01,"Arts, entertainment & recreation",15.0
2001-11-01,"Arts, entertainment & recreation",14.0
2001-12-01,"Arts, entertainment & recreation",13.0
2002-01-01,"Arts, entertainment & recreation",13.0
2002-02-01,"Arts, entertainment & recreation",15.0
2002-03-01,"Arts, entertainment & recreation",14.0
2002-04-01,"Arts, entertainment & recreation",16.0
2002-05-01,"Arts, entertainment & recreation",14.0
2002-06-01,"Arts, entertainment & recreation",14.0
2002-07-01,"Arts, entertainment & recreation",14.0
2002-08-01,"Arts, entertainment & recreation",15.0
2002-09-01,"Arts, entertainment & recreation",14.0
2002-10-01,"Arts, entertainment & recreation",13.0
2002-11-01,"Arts, entertainment & recreation",12.0
2002-12-01,"Arts, entertainment & recreation",13.0
2003-01-01,"Arts, entertainment & recreation",14.0
2003-02-01,"Arts, entertainment & recreation",14.0
2003-03-01,"Arts, entertainment & recreation",14.0
2003-04-01,"Arts, entertainment & recreation",13.0
2003-05-01,"Arts, entertainment & recreation",13.0
2003-06-01,"Arts, entertainment & recreation",12.0
2003-07-01,"Arts, entertainment & recreation",12.0
2003-08-01,"Arts, entertainment & recreation",12.0
2003-09-01,"Arts, entertainment & recreation",12.0
2003-10-01,"Arts, entertainment & recreation",14.0
2003-11-01,"Arts, entertainment & recreation",15.0
2003-12-01,"Arts, entertainment & recreation",15.0
2004-01-01,"Arts, entertainment & recreation",14.0
2004-02-01,"Arts, entertainment & recreation",13.0
2004-03-01,"Arts, entertainment & recreation",13.0
2004-04-01,"Arts, entertainment & recreation",14.0
2004-05-01,"Arts, entertainment & recreation",15.0
2004-06-01,"Arts, entertainment & recreation",15.0
2004-07-01,"Arts, entertainment & recreation",14.0
2004-08-01,"Arts, entertainment & recreation",14.0
2004-09-01,"Arts, entertainment & recreation",14.0
2004-10-01,"Arts, entertainment & recreation",14.0
2004-11-01,"Arts, entertainment & recreation",14.0
2004-12-01,"Arts, entertainment & recreation",14.0
2005-01-01,"Arts, entertainment & recreation",14.0
2005-02-01,"Arts, entertainment & recreation",13.0
2005-03-01,"Arts, entertainment & recreation",12.0
2005-04-01,"Arts, entertainment & recreation",11.0
2005-05-01,"Arts, entertainment & recreation",11.0
2005-06-01,"Arts, entertainment & recreation",12.0
2005-07-01,"Arts, entertainment & recreation",13.0
2005-08-01,"Arts, entertainment & recreation",14.0
2005-09-01,"Arts, entertainment & recreation",12.0
2005-10-01,"Arts, entertainment & recreation",12.0
2005-11-01,"Arts, entertainment & recreation",11.0
2005-12-01,"Arts, entertainment & recreation",13.0
2006-01-01,"Arts, entertainment & recreation",14.0
2006-02-01,"Arts, entertainment & recreation",13.0
2006-03-01,"Arts, entertainment & recreation",13.0
2006-04-01,"Arts, entertainment & recreation",13.0
2006-05-01,"Arts, entertainment & recreation",12.0
2006-06-01,"Arts, entertainment & recreation",12.0
2006-07-01,"Arts, entertainment & recreation",13.0
2006-08-01,"Arts, entertainment & recreation",13.0
2006-09-01,"Arts, entertainment & recreation",12.0
2006-10-01,"Arts, entertainment & recreation",12.0
2006-11-01,"Arts, entertainment & recreation",12.0
2006-12-01,"Arts, entertainment & recreation",11.0
2007-01-01,"Arts, entertainment & recreation",10.0
2007-02-01,"Arts, entertainment & recreation",10.0
2007-03-01,"Arts, entertainment & recreation",11.0
2007-04-01,"Arts, entertainment & recreation",12.0
2007-05-01,"Arts, entertainment & recreation",13.0
